Drive Homozygote Fitness,Introduction Frequency,Generations to 99% drive-carrying individuals
0.8,0.72,15
0.8,0.73,14.35
0.8,0.74,11.9
0.8,0.75,10
0.8,0.76,8.3
0.8,0.77,7.7
0.8,0.78,7.15
0.8,0.79,6.6
0.8,0.8,6.15
0.8,0.81,5.8
0.8,0.82,5.45
0.8,0.83,4.95
0.8,0.84,4.9
0.8,0.85,4.45
0.8,0.86,4.2
0.8,0.87,4
0.8,0.88,3.7
0.8,0.89,3.35
0.8,0.9,3.15
0.8,0.91,3.1
0.8,0.92,2.85
0.8,0.93,2.6
0.8,0.94,2.15
0.8,0.95,1.95
0.8,0.96,1
0.8,0.97,1
0.8,0.98,1
0.8,0.99,1
0.8,1,1
0.81,0.6,1000
0.81,0.61,1000
0.81,0.62,1000
0.81,0.63,1000
0.81,0.64,1000
0.81,0.65,1000
0.81,0.66,1000
0.81,0.67,1000
0.81,0.68,1000
0.81,0.69,1000
0.81,0.7,1000
0.81,0.71,16.5
0.81,0.72,16.062
0.81,0.73,12.3
0.81,0.74,10.4
0.81,0.75,9.1
0.81,0.76,8.2
0.81,0.77,7.65
0.81,0.78,7.05
0.81,0.79,6.4
0.81,0.8,5.9
0.81,0.81,5.8
0.81,0.82,5.2
0.81,0.83,4.95
0.81,0.84,4.7
0.81,0.85,4.5
0.81,0.86,4.15
0.81,0.87,3.95
0.81,0.88,3.55
0.81,0.89,3.3
0.81,0.9,3
0.81,0.91,3
0.81,0.92,2.7
0.81,0.93,2.3
0.81,0.94,2.05
0.81,0.95,2
0.81,0.96,1.15
0.81,0.97,1
0.81,0.98,1
0.81,0.99,1
0.81,1,1
0.82,0.6,1000
0.82,0.61,1000
0.82,0.62,1000
0.82,0.63,1000
0.82,0.64,1000
0.82,0.65,1000
0.82,0.66,1000
0.82,0.67,1000
0.82,0.68,1000
0.82,0.69,1000
0.82,0.7,1000
0.82,0.71,15.25
0.82,0.72,12.824
0.82,0.73,11.25
0.82,0.74,9.65
0.82,0.75,8.5
0.82,0.76,8
0.82,0.77,7.2
0.82,0.78,6.7
0.82,0.79,6.3
0.82,0.8,6
0.82,0.81,5.6
0.82,0.82,5.1
0.82,0.83,4.9
0.82,0.84,4.75
0.82,0.85,4.2
0.82,0.86,4.1
0.82,0.87,3.9
0.82,0.88,3.55
0.82,0.89,3.15
0.82,0.9,3
0.82,0.91,2.95
0.82,0.92,2.75
0.82,0.93,2.55
0.82,0.94,2.05
0.82,0.95,2
0.82,0.96,1.05
0.82,0.97,1
0.82,0.98,1
0.82,0.99,1
0.82,1,1
0.83,0.6,1000
0.83,0.61,1000
0.83,0.62,1000
0.83,0.63,1000
0.83,0.64,1000
0.83,0.65,1000
0.83,0.66,1000
0.83,0.67,1000
0.83,0.68,1000
0.83,0.69,1000
0.83,0.7,14.5
0.83,0.71,15.133
0.83,0.72,12.111
0.83,0.73,10.15
0.83,0.74,9.1
0.83,0.75,8.25
0.83,0.76,7.65
0.83,0.77,6.9
0.83,0.78,6.75
0.83,0.79,6.1
0.83,0.8,5.75
0.83,0.81,5.35
0.83,0.82,5.15
0.83,0.83,4.9
0.83,0.84,4.7
0.83,0.85,4.3
0.83,0.86,3.95
0.83,0.87,3.8
0.83,0.88,3.5
0.83,0.89,3.2
0.83,0.9,3
0.83,0.91,3
0.83,0.92,2.55
0.83,0.93,2.45
0.83,0.94,2.05
0.83,0.95,2.05
0.83,0.96,1.1
0.83,0.97,1
0.83,0.98,1
0.83,0.99,1
0.83,1,1
0.84,0.6,1000
0.84,0.61,1000
0.84,0.62,1000
0.84,0.63,1000
0.84,0.64,1000
0.84,0.65,1000
0.84,0.66,1000
0.84,0.67,1000
0.84,0.68,1000
0.84,0.69,25
0.84,0.7,20.25
0.84,0.71,14.474
0.84,0.72,11.4
0.84,0.73,9.6
0.84,0.74,8.8
0.84,0.75,7.85
0.84,0.76,7.3
0.84,0.77,7
0.84,0.78,6.4
0.84,0.79,5.95
0.84,0.8,5.7
0.84,0.81,5.4
0.84,0.82,5.1
0.84,0.83,4.85
0.84,0.84,4.4
0.84,0.85,4.1
0.84,0.86,4.05
0.84,0.87,3.75
0.84,0.88,3.6
0.84,0.89,3.1
0.84,0.9,3.05
0.84,0.91,3
0.84,0.92,2.7
0.84,0.93,2.25
0.84,0.94,2.1
0.84,0.95,2
0.84,0.96,1.1
0.84,0.97,1
0.84,0.98,1
0.84,0.99,1
0.84,1,1
0.85,0.6,1000
0.85,0.61,1000
0.85,0.62,1000
0.85,0.63,1000
0.85,0.64,1000
0.85,0.65,1000
0.85,0.66,1000
0.85,0.67,1000
0.85,0.68,1000
0.85,0.69,21.667
0.85,0.7,15.154
0.85,0.71,12.105
0.85,0.72,10.1
0.85,0.73,9.3
0.85,0.74,8.5
0.85,0.75,7.85
0.85,0.76,7.05
0.85,0.77,6.6
0.85,0.78,6.35
0.85,0.79,5.95
0.85,0.8,5.5
0.85,0.81,5.1
0.85,0.82,4.9
0.85,0.83,4.8
0.85,0.84,4.35
0.85,0.85,4.15
0.85,0.86,3.85
0.85,0.87,3.5
0.85,0.88,3.3
0.85,0.89,3.15
0.85,0.9,3
0.85,0.91,3
0.85,0.92,2.6
0.85,0.93,2.2
0.85,0.94,2
0.85,0.95,2
0.85,0.96,1.05
0.85,0.97,1
0.85,0.98,1
0.85,0.99,1
0.85,1,1
0.86,0.6,1000
0.86,0.61,1000
0.86,0.62,1000
0.86,0.63,1000
0.86,0.64,1000
0.86,0.65,1000
0.86,0.66,1000
0.86,0.67,1000
0.86,0.68,1000
0.86,0.69,15.818
0.86,0.7,13.7
0.86,0.71,11
0.86,0.72,9.5
0.86,0.73,8.85
0.86,0.74,8
0.86,0.75,7.55
0.86,0.76,6.9
0.86,0.77,6.45
0.86,0.78,6.15
0.86,0.79,5.7
0.86,0.8,5.35
0.86,0.81,5.1
0.86,0.82,4.95
0.86,0.83,4.75
0.86,0.84,4.05
0.86,0.85,4.1
0.86,0.86,3.95
0.86,0.87,3.65
0.86,0.88,3.25
0.86,0.89,3.15
0.86,0.9,3.05
0.86,0.91,2.95
0.86,0.92,2.35
0.86,0.93,2.2
0.86,0.94,2.1
0.86,0.95,2.05
0.86,0.96,1
0.86,0.97,1
0.86,0.98,1
0.86,0.99,1
0.86,1,1
0.87,0.6,1000
0.87,0.61,1000
0.87,0.62,1000
0.87,0.63,1000
0.87,0.64,1000
0.87,0.65,1000
0.87,0.66,1000
0.87,0.67,20
0.87,0.68,18
0.87,0.69,15.857
0.87,0.7,11.65
0.87,0.71,10.3
0.87,0.72,9.05
0.87,0.73,8.7
0.87,0.74,7.7
0.87,0.75,7.35
0.87,0.76,6.7
0.87,0.77,6.35
0.87,0.78,6.15
0.87,0.79,5.6
0.87,0.8,5.45
0.87,0.81,5.05
0.87,0.82,4.75
0.87,0.83,4.65
0.87,0.84,4.2
0.87,0.85,4.05
0.87,0.86,3.95
0.87,0.87,3.35
0.87,0.88,3.15
0.87,0.89,3.1
0.87,0.9,2.95
0.87,0.91,2.85
0.87,0.92,2.5
0.87,0.93,2.05
0.87,0.94,2.05
0.87,0.95,2.05
0.87,0.96,1
0.87,0.97,1
0.87,0.98,1
0.87,0.99,1
0.87,1,1
0.88,0.6,1000
0.88,0.61,1000
0.88,0.62,1000
0.88,0.63,1000
0.88,0.64,1000
0.88,0.65,1000
0.88,0.66,1000
0.88,0.67,19.5
0.88,0.68,17.182
0.88,0.69,13.632
0.88,0.7,10.9
0.88,0.71,9.8
0.88,0.72,8.8
0.88,0.73,8.1
0.88,0.74,7.55
0.88,0.75,7.2
0.88,0.76,6.65
0.88,0.77,6.4
0.88,0.78,5.85
0.88,0.79,5.5
0.88,0.8,5.05
0.88,0.81,5.1
0.88,0.82,4.7
0.88,0.83,4.2
0.88,0.84,4.1
0.88,0.85,4.1
0.88,0.86,3.9
0.88,0.87,3.45
0.88,0.88,3.05
0.88,0.89,3
0.88,0.9,3
0.88,0.91,2.95
0.88,0.92,2.4
0.88,0.93,2.2
0.88,0.94,2
0.88,0.95,2
0.88,0.96,1
0.88,0.97,1
0.88,0.98,1
0.88,0.99,1
0.88,1,1
0.89,0.6,1000
0.89,0.61,1000
0.89,0.62,1000
0.89,0.63,1000
0.89,0.64,1000
0.89,0.65,1000
0.89,0.66,1000
0.89,0.67,18.5
0.89,0.68,14.105
0.89,0.69,11.95
0.89,0.7,10.35
0.89,0.71,9.25
0.89,0.72,8.5
0.89,0.73,7.7
0.89,0.74,7.15
0.89,0.75,6.75
0.89,0.76,6.3
0.89,0.77,6.2
0.89,0.78,5.7
0.89,0.79,5.45
0.89,0.8,5
0.89,0.81,5
0.89,0.82,4.55
0.89,0.83,4.35
0.89,0.84,4.05
0.89,0.85,4.05
0.89,0.86,3.7
0.89,0.87,3.5
0.89,0.88,3.15
0.89,0.89,3.05
0.89,0.9,3
0.89,0.91,2.7
0.89,0.92,2.6
0.89,0.93,2.15
0.89,0.94,2
0.89,0.95,1.95
0.89,0.96,1.05
0.89,0.97,1
0.89,0.98,1
0.89,0.99,1
0.89,1,1
0.9,0.6,1000
0.9,0.61,1000
0.9,0.62,1000
0.9,0.63,1000
0.9,0.64,1000
0.9,0.65,1000
0.9,0.66,19
0.9,0.67,16.5
0.9,0.68,14.2
0.9,0.69,10.95
0.9,0.7,9.75
0.9,0.71,8.75
0.9,0.72,8.25
0.9,0.73,7.6
0.9,0.74,7.2
0.9,0.75,6.75
0.9,0.76,6.25
0.9,0.77,6
0.9,0.78,5.75
0.9,0.79,5.3
0.9,0.8,4.95
0.9,0.81,5
0.9,0.82,4.6
0.9,0.83,4.3
0.9,0.84,4.05
0.9,0.85,3.9
0.9,0.86,3.7
0.9,0.87,3.35
0.9,0.88,3.1
0.9,0.89,3.1
0.9,0.9,3
0.9,0.91,2.85
0.9,0.92,2.6
0.9,0.93,2.35
0.9,0.94,2.05
0.9,0.95,2
0.9,0.96,1.1
0.9,0.97,1
0.9,0.98,1
0.9,0.99,1
0.9,1,1
0.91,0.6,1000
0.91,0.61,1000
0.91,0.62,1000
0.91,0.63,1000
0.91,0.64,1000
0.91,0.65,1000
0.91,0.66,19.75
0.91,0.67,14
0.91,0.68,12.1
0.91,0.69,10.05
0.91,0.7,9.35
0.91,0.71,8.8
0.91,0.72,7.95
0.91,0.73,7.15
0.91,0.74,7.05
0.91,0.75,6.6
0.91,0.76,6.15
0.91,0.77,5.9
0.91,0.78,5.6
0.91,0.79,5.3
0.91,0.8,5
0.91,0.81,4.85
0.91,0.82,4.5
0.91,0.83,4.15
0.91,0.84,4.05
0.91,0.85,3.85
0.91,0.86,3.5
0.91,0.87,3.4
0.91,0.88,3
0.91,0.89,3.05
0.91,0.9,3
0.91,0.91,2.8
0.91,0.92,2.55
0.91,0.93,2.3
0.91,0.94,2
0.91,0.95,1.95
0.91,0.96,1
0.91,0.97,1
0.91,0.98,1
0.91,0.99,1
0.91,1,1
0.92,0.6,1000
0.92,0.61,1000
0.92,0.62,1000
0.92,0.63,1000
0.92,0.64,1000
0.92,0.65,21.5
0.92,0.66,15.062
0.92,0.67,12.8
0.92,0.68,11.4
0.92,0.69,9.85
0.92,0.7,9
0.92,0.71,8.05
0.92,0.72,7.8
0.92,0.73,7.25
0.92,0.74,6.7
0.92,0.75,6.45
0.92,0.76,6.05
0.92,0.77,5.9
0.92,0.78,5.25
0.92,0.79,5.15
0.92,0.8,5.1
0.92,0.81,4.8
0.92,0.82,4.45
0.92,0.83,4.25
0.92,0.84,4
0.92,0.85,3.95
0.92,0.86,3.6
0.92,0.87,3.35
0.92,0.88,3.1
0.92,0.89,2.95
0.92,0.9,2.85
0.92,0.91,2.85
0.92,0.92,2.3
0.92,0.93,2.1
0.92,0.94,2.05
0.92,0.95,2
0.92,0.96,1
0.92,0.97,1
0.92,0.98,1
0.92,0.99,1
0.92,1,1
0.93,0.6,1000
0.93,0.61,1000
0.93,0.62,1000
0.93,0.63,1000
0.93,0.64,23
0.93,0.65,15.25
0.93,0.66,14.421
0.93,0.67,11.35
0.93,0.68,10.4
0.93,0.69,9.4
0.93,0.7,8.5
0.93,0.71,8.05
0.93,0.72,7.55
0.93,0.73,7.2
0.93,0.74,6.5
0.93,0.75,6.1
0.93,0.76,5.9
0.93,0.77,5.7
0.93,0.78,5.4
0.93,0.79,5.1
0.93,0.8,4.9
0.93,0.81,4.75
0.93,0.82,4.45
0.93,0.83,4.15
0.93,0.84,4
0.93,0.85,3.9
0.93,0.86,3.7
0.93,0.87,3.25
0.93,0.88,3
0.93,0.89,3
0.93,0.9,2.95
0.93,0.91,2.65
0.93,0.92,2.2
0.93,0.93,2.1
0.93,0.94,2.05
0.93,0.95,1.95
0.93,0.96,1
0.93,0.97,1
0.93,0.98,1
0.93,0.99,1
0.93,1,1
0.94,0.6,1000
0.94,0.61,1000
0.94,0.62,1000
0.94,0.63,1000
0.94,0.64,17
0.94,0.65,15.875
0.94,0.66,12.7
0.94,0.67,10.9
0.94,0.68,9.65
0.94,0.69,8.95
0.94,0.7,8.35
0.94,0.71,7.85
0.94,0.72,7
0.94,0.73,6.9
0.94,0.74,6.6
0.94,0.75,6.15
0.94,0.76,6
0.94,0.77,5.6
0.94,0.78,5.25
0.94,0.79,5
0.94,0.8,4.9
0.94,0.81,4.65
0.94,0.82,4.25
0.94,0.83,4.05
0.94,0.84,3.95
0.94,0.85,3.85
0.94,0.86,3.5
0.94,0.87,3.05
0.94,0.88,3.05
0.94,0.89,3
0.94,0.9,3
0.94,0.91,2.65
0.94,0.92,2.35
0.94,0.93,2.15
0.94,0.94,2.05
0.94,0.95,1.95
0.94,0.96,1
0.94,0.97,1
0.94,0.98,1
0.94,0.99,1
0.94,1,1
0.95,0.6,1000
0.95,0.61,1000
0.95,0.62,1000
0.95,0.63,25
0.95,0.64,17.455
0.95,0.65,13.5
0.95,0.66,12.2
0.95,0.67,10.55
0.95,0.68,9.5
0.95,0.69,8.75
0.95,0.7,8.05
0.95,0.71,7.6
0.95,0.72,7.1
0.95,0.73,6.8
0.95,0.74,6.35
0.95,0.75,5.9
0.95,0.76,5.75
0.95,0.77,5.7
0.95,0.78,5.1
0.95,0.79,5
0.95,0.8,4.65
0.95,0.81,4.6
0.95,0.82,4.1
0.95,0.83,4.1
0.95,0.84,4.05
0.95,0.85,3.9
0.95,0.86,3.4
0.95,0.87,3.1
0.95,0.88,3.05
0.95,0.89,3
0.95,0.9,3
0.95,0.91,2.7
0.95,0.92,2.3
0.95,0.93,2.05
0.95,0.94,2
0.95,0.95,1.8
0.95,0.96,1
0.95,0.97,1
0.95,0.98,1
0.95,0.99,1
0.95,1,1
0.96,0.6,1000
0.96,0.61,1000
0.96,0.62,1000
0.96,0.63,17.8
0.96,0.64,15.316
0.96,0.65,12.3
0.96,0.66,10.7
0.96,0.67,9.8
0.96,0.68,9.2
0.96,0.69,8.4
0.96,0.7,7.95
0.96,0.71,7.5
0.96,0.72,6.95
0.96,0.73,6.45
0.96,0.74,6
0.96,0.75,5.95
0.96,0.76,5.55
0.96,0.77,5.35
0.96,0.78,5.05
0.96,0.79,5
0.96,0.8,4.55
0.96,0.81,4.15
0.96,0.82,4.2
0.96,0.83,4
0.96,0.84,3.95
0.96,0.85,3.7
0.96,0.86,3.4
0.96,0.87,3.2
0.96,0.88,3.05
0.96,0.89,3
0.96,0.9,2.95
0.96,0.91,2.45
0.96,0.92,2.3
0.96,0.93,2.1
0.96,0.94,2
0.96,0.95,1.85
0.96,0.96,1
0.96,0.97,1
0.96,0.98,1
0.96,0.99,1
0.96,1,1
0.97,0.6,1000
0.97,0.61,1000
0.97,0.62,23
0.97,0.63,17.667
0.97,0.64,13.789
0.97,0.65,11.45
0.97,0.66,10.4
0.97,0.67,9.4
0.97,0.68,8.6
0.97,0.69,8.2
0.97,0.7,7.85
0.97,0.71,7.45
0.97,0.72,7
0.97,0.73,6.25
0.97,0.74,6.15
0.97,0.75,6
0.97,0.76,5.45
0.97,0.77,5.25
0.97,0.78,5
0.97,0.79,4.9
0.97,0.8,4.8
0.97,0.81,4.35
0.97,0.82,4.1
0.97,0.83,4
0.97,0.84,3.85
0.97,0.85,3.5
0.97,0.86,3.35
0.97,0.87,3.25
0.97,0.88,3.05
0.97,0.89,3
0.97,0.9,3
0.97,0.91,2.45
0.97,0.92,2.25
0.97,0.93,2
0.97,0.94,2.05
0.97,0.95,1.8
0.97,0.96,1
0.97,0.97,1
0.97,0.98,1
0.97,0.99,1
0.97,1,1
0.98,0.6,1000
0.98,0.61,1000
0.98,0.62,18.455
0.98,0.63,15.389
0.98,0.64,12.3
0.98,0.65,10.7
0.98,0.66,9.9
0.98,0.67,9.1
0.98,0.68,8.3
0.98,0.69,7.9
0.98,0.7,7.35
0.98,0.71,7.2
0.98,0.72,6.85
0.98,0.73,6.15
0.98,0.74,6.1
0.98,0.75,5.8
0.98,0.76,5.4
0.98,0.77,5.15
0.98,0.78,5
0.98,0.79,4.9
0.98,0.8,4.6
0.98,0.81,4.2
0.98,0.82,4.15
0.98,0.83,4
0.98,0.84,3.95
0.98,0.85,3.7
0.98,0.86,3.1
0.98,0.87,3.05
0.98,0.88,3
0.98,0.89,3
0.98,0.9,3
0.98,0.91,2.5
0.98,0.92,2.15
0.98,0.93,2.1
0.98,0.94,2
0.98,0.95,1.9
0.98,0.96,1
0.98,0.97,1
0.98,0.98,1
0.98,0.99,1
0.98,1,1
0.99,0.6,1000
0.99,0.61,17.333
0.99,0.62,16.353
0.99,0.63,13.6
0.99,0.64,11.15
0.99,0.65,10.5
0.99,0.66,9.35
0.99,0.67,8.75
0.99,0.68,8.25
0.99,0.69,7.7
0.99,0.7,7.2
0.99,0.71,6.9
0.99,0.72,6.4
0.99,0.73,6
0.99,0.74,6
0.99,0.75,5.65
0.99,0.76,5.4
0.99,0.77,5.15
0.99,0.78,5
0.99,0.79,4.85
0.99,0.8,4.45
0.99,0.81,4.35
0.99,0.82,4.2
0.99,0.83,4.05
0.99,0.84,3.85
0.99,0.85,3.55
0.99,0.86,3.3
0.99,0.87,3.15
0.99,0.88,3.05
0.99,0.89,3
0.99,0.9,2.9
0.99,0.91,2.75
0.99,0.92,2.1
0.99,0.93,2.15
0.99,0.94,2
0.99,0.95,1.8
0.99,0.96,1
0.99,0.97,1
0.99,0.98,1
0.99,0.99,1
0.99,1,1
1,0.6,1000
1,0.61,17.1
1,0.62,15.55
1,0.63,12.55
1,0.64,11.05
1,0.65,9.8
1,0.66,9
1,0.67,8.25
1,0.68,8.2
1,0.69,7.55
1,0.7,7.1
1,0.71,6.9
1,0.72,6.3
1,0.73,6.15
1,0.74,5.9
1,0.75,5.5
1,0.76,5.05
1,0.77,5.05
1,0.78,4.95
1,0.79,4.8
1,0.8,4.5
1,0.81,4.3
1,0.82,4.1
1,0.83,4
1,0.84,3.95
1,0.85,3.7
1,0.86,3.25
1,0.87,3.15
1,0.88,3
1,0.89,3.05
1,0.9,2.9
1,0.91,2.5
1,0.92,2.35
1,0.93,2.05
1,0.94,2
1,0.95,1.85
1,0.96,1
1,0.97,1
1,0.98,1
1,0.99,1
1,1,1
